symbol,shortName,country,averageVolume,currentPrice,currency,sector,industry,profitMargins,operatingMargins,operatingCashflow,returnOnAssets,returnOnEquity,trailingEps,totalRevenue,revenuePerShare,revenueGrowth,grossProfits,netIncomeToCommon,totalCash,totalCashPerShare,totalDebt,bookValue,marketCap,enterpriseValue,trailingPE,earningsQuarterlyGrowth,forwardPE,pegRatio,priceToSalesTrailing12Months,priceToBook,enterpriseToRevenue,beta,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendYield,fiveYearAvgDividendYield
FETM,FENTURA FINANCIAL INC,United States,3414,25.65,USD,Financial Services,Banks—Regional,0.29523,0.36783,,0.0137,0.15047,3.588,59109000,12.667,0.189,53888000,17451000,138208992,29.795,49500000,25.473,120065600,31894964,7.148829,0.169,,,2.0312574,1.0069486,0.54,0.789671,27.4,16.8,25.876286,25.344856,0.011890839,1.24
GRRB,GRANDSOUTH BANCORPORATION,United States,1260,23,USD,Financial Services,Banks—Regional,0.23697,0.32978,14502000,,0.12681,1.86,43580000,8.358,0.238,41193000,9761000,96591000,18.909,51774000,16.667,118988200,79797072,12.365591,0.88,,,2.7303395,1.3799725,1.831,0.803657,33.99,13.05,23.946,22.587286,0.019130435,
RBKB,"Rhinebeck Bancorp, Inc.",United States,1862,11.2,USD,Financial Services,Banks—Regional,0.21024999,0.28579,14846000,0.00802,0.07965,0.76,44613000,4.154,0.432,37541000,9380000,71930000,6.69,35129000,11.061,124692960,78991736,14.736842,0.903,,,2.7949915,1.0125667,1.771,1.439607,13.098,6.32,10.762428,10.590843,,
CNBN,CNB BANK SHARES INC,United States,146,22,USD,Financial Services,Banks—Regional,0.26388,0.36574,20489034,0.0104,0.1025,2.742,55744740,10.393,0.518,55744739,14710164,8622152,1.607,11022962,24.55,118003824,120404672,8.02334,0.636,,,2.1168602,0.8961304,2.16,0.413008,23.25,16.15,22.7775,20.739021,0.020454545,
EFSI,EAGLE FINANCIAL SERVICES INC,United States,446,33.98,USD,Financial Services,Banks—Regional,0.26297,0.32131,12990000,0.01113,0.11318,3.395,44085000,12.909,0.161,42520000,11593000,87150000,25.41,4091000,30.634,116540864,33893292,10.008837,0.172,,,2.6435492,1.109225,0.769,0.744021,34.95,24.99,34.239716,33.545284,0.030900529,3.19
TYFG,TRI-COUNTY FINANCIAL GROUP,United States,809,47.06,USD,Financial Services,Banks—Regional,0.28476,0.39453,,,,8.322,66765000,26.961,-0.202,69931000,19012000,166856000,67.208,38539000,52.146,116524328,-11010606,5.654891,-0.305,,,1.7452906,0.9024662,-0.165,0.458515,48,30,46.57943,43.52836,0.003171247,1.32
RIVE,Riverview Financial Corporation,United States,29390,12.75,USD,Financial Services,Banks—Regional,0.20329,0.30559,16196000,0.007900001,0.101780005,-2.022,49772000,5.343,0.599,41754000,10118000,57508000,6.143,51956000,10.549,119224736,108008656,,,,,2.395418,1.2086453,2.17,1.140283,13.5,6.5,12.463715,11.390142,0.005613472,
BKGM,BANKGUAM HOLDING CO,United States,40,12,USD,Financial Services,Banks—Regional,0.17208,0.23388,26850000,0.006,0.09169,,91209000,9.402,0.193,88532000,15148000,793368000,81.593,60044000,,116570640,-606859392,,1.144,,,1.2780607,,-6.654,0.054039,12.99,8,12.057143,11.673429,,3.48
UBAB,UNITED BANCORP OF ALABAMA INC,United States,1075,31,USD,Financial Services,Banks—Regional,0.34625998,0.44335997,,,,3.531,45539924,11.985,0.282,39693120,15768726,231761264,61.706,23879142,25.962,116090968,-91449648,8.779383,0.402,9.8412695,,2.549213,1.1940528,-2.008,0.502729,31.98,18.82,30.256857,28.848429,0.006451613,0.82
SFBC,"Sound Financial Bancorp, Inc.",United States,1434,44.73,USD,Financial Services,Banks—Regional,0.28618,0.37293,16299000,0.011729999,0.124060005,3.996,36798000,14.289,0.091,34006000,10531000,236815008,91.498,18294000,33.931,116934056,-104885520,11.193693,0.058,,,3.1777287,1.3182635,-2.85,1.055131,48.39,27.5,44.088287,42.690857,0.013860944,1.49
CCFN,CCFNB BANCORP INC,United States,528,53.75,USD,Financial Services,Banks—Regional,0.33031,0.4123,,0.01192,0.0942,4.467,29515000,14.169,0.129,28651000,9749000,133721000,64.39,113185000,50.902,112274072,86415392,12.032684,0.206,,,3.8039665,1.0559506,2.928,0.349836,59,38.25,52.528572,46.446644,0.02890909,3.31
CLDB,Cortland Bancorp,United States,10154,27.63,USD,Financial Services,Banks—Regional,0.31323,0.37667,11954000,0.01284,0.12517999,2.315,30833000,7.393,0.248,29208000,9658000,49657000,11.65,19328000,19.35,116519024,68342712,11.9352045,1.018,,,3.7790363,1.4279069,2.217,0.67754,28.24,14.06,26.999428,24.7855,0.015261627,2.15
BKSC,Bank of South Carolina Corp.,United States,2664,20.61,USD,Financial Services,Banks—Regional,0.32770002,0.42859,8462807,0.012300001,0.12759,1.19,21108480,3.821,0.091,20099243,6917186,78645672,14.208,12480162,9.595,113862424,55055564,17.319328,0.112,,,5.3941555,2.1479938,2.608,0.476062,25.65,15.61,21.336287,20.690643,0.032746825,3.2
PBIP,"Prudential Bancorp, Inc.",United States,31428,14.64,USD,Financial Services,Banks—Regional,0.26137,0.32509997,10102000,0.00548,0.04882,0.951,24245000,3.022,-0.138,27880000,6337000,81389000,10.442,248494000,16.397,115053128,280200512,15.394322,-0.382,15.092783,,4.745437,0.8928463,11.557,0.099344,15.95,9.85,14.370571,14.155143,0.019178081,1.29
CWBK,CW BANCORP,United States,921,32,USD,Financial Services,Banks—Regional,0.40229,0.55214,,0.013090001,0.19791001,3.181,33754000,9.498,0.703,26701000,13579000,399278016,114.076,32500000,20.192,113865280,-261775232,10.05973,1.931,15.763547,,3.3733864,1.584786,-7.755,0.828402,32,16.5,31.046286,28.549429,0.025,
OPOF,Old Point Financial Corporation,United States,3789,20.72,USD,Financial Services,Banks—Regional,0.12577,0.15163,7851000,0.00521,0.055120002,1.369,51672000,9.886,0.042,48415000,6499000,155498000,29.649,16751000,22.568,108581704,-26564258,15.135135,-0.261,,,2.1013644,0.91811407,-0.514,1.099344,26.26,14.89,22.044,22.744358,0.022535212,1.97
CWBC,Community West Bancshares,United States,6307,12.98,USD,Financial Services,Banks—Regional,0.2337,0.3439,17634000,0.00995,0.11052,1.131,41369000,4.879,0.232,39278000,9668000,73735000,8.648,110753000,10.768,110672800,152124576,11.476568,0.89,,,2.6752594,1.2054235,3.677,1.13913,14.62,8,13.492572,12.814285,0.01532567,1.85
PSBQ,PSB HOLDINGS INC(WIS),United States,1156,24.85,USD,Financial Services,Banks—Regional,0.27,0.36014998,,0.01016,0.11578,2.911,44156000,9.883,0.369,37796000,11922000,72383000,16.248,103923000,23.713,110704760,142467552,8.536586,-0.33,,,2.5071285,1.0479485,3.226,0.280195,26.5,17.2,25.106571,25.320215,0.017128874,1.59
CSBB,CSB BANCORP INC OHIO,United States,593,39.75,USD,Financial Services,Banks—Regional,0.32064,0.40815,14999000,0.01143,0.12141,3.99,34213000,12.476,0.096,33438000,10970000,278910016,101.705,44229000,33.944,109008416,-132117112,9.962406,0.162,,,3.1861694,1.1710464,-3.862,0.121739,39.99,36.11,38.976284,38.093536,0.028930817,2.72
SABK,SOUTH ATLANTIC BANCSHARES INC,United States,2262,14.45,USD,Financial Services,Banks—Regional,0.23392001,0.30417,,,0.10058,1.253,40283764,5.386,0.489,36324765,9423051,112694000,15.007,,13.18,107849016,-3808671,11.532322,1.73,,,2.6772327,1.0963581,-0.095,0.848913,15.5,8.25,14.546857,13.761357,,
FHBI,BAYFIRST FINANCIAL CORP,United States,587,27.9,USD,Financial Services,Banks—Regional,0.18667999,0.25237,1738331,,,,168130448,47.224,0.981,114247445,30310800,110509000,28.574,457811008,,102631824,463306016,,4.551,,,0.6104297,,2.756,1.969863,32,15.666667,26.673714,23.642618,,
HMNF,"HMN Financial, Inc.",United States,6728,23.36,USD,Financial Services,Banks—Regional,0.28248,0.39380002,17545000,0.014049999,0.12329,2.66,43667000,9.479,0.257,41363000,12335000,115391000,25.301,3034000,23.037,110553072,-15441211,8.781955,1.468,,,2.5317304,1.0140209,-0.354,0.166847,25.61,13.06,23.084572,21.366858,,
SFDL,SECURITY FEDERAL CORP,United States,221,33,USD,Financial Services,Banks—Regional,0.23568001,0.29732,20684536,0.00876,0.09061,2.813,42740708,13.138,0.181,38335766,10073020,13247008,4.072,82236496,33.589,107345040,176334656,11.731248,0.45,,,2.511541,0.9824645,4.126,0.606986,37,21.62,32.244286,32.964714,0.012424243,1.25
CMTV,COMMUNITY BANCORP INC VERMONT,United States,773,20.25,USD,Financial Services,Banks—Regional,0.33879003,0.41284,18553676,0.01412,0.1604,2.243,35192592,6.648,0.247,33398332,11874214,93194416,17.475,50724456,14.357,107992440,67235856,9.028088,0.626,,,3.0686128,1.4104618,1.911,0.240989,22.9,12.75,19.918285,19.22893,0.03957916,4.45
GFED,"Guaranty Federal Bancshares, In",United States,1845,23.97,USD,Financial Services,Banks—Regional,0.18014999,0.23747998,7807106,0.00615,0.08023,1.59,38541608,8.885,0.087,37732119,6943385,222693296,50.785,113529488,20.552,105109168,-1901556,15.075471,0.053,17.88806,,2.727161,1.1663098,-0.049,0.70729,26.99,13.8,24.282572,23.327642,0.025188917,2.35
AFBI,"Affinity Bancshares, Inc.",United States,6279,13.7,USD,Financial Services,Banks—Regional,0.22728,0.34563,12895000,0.00905,0.068179995,,28678000,3.782,0.645,25298000,6518000,101398000,14.754,39084000,,94155032,25315520,,,,,3.2831798,,0.883,-0.040593,15,6.58,13.784429,12.815464,,
RNDB,"Randolph Bancorp, Inc.",United States,5101,21.32,USD,Financial Services,Banks—Regional,0.31351998,0.41236,-18474000,0.03575,0.27653,4.791,79300000,15.546,0.746,71725000,24862000,60771000,12.315,61124000,20.199,113121360,110697680,4.4500103,,14.405405,,1.4264989,1.0554978,1.396,0.872025,24.7,11.3,20.245058,20.73965,,
SOME,SOMERSET TRUST HLDG CO,United States,289,42.02,USD,Financial Services,Banks—Regional,0.16764,0.20432,12147000,0.00783,0.09276,4.602,68814000,27.449,0.088,68814000,11536000,68618000,27.41,134599008,52.29,102949000,171174032,9.130813,0.25,,,1.4960473,0.8035953,2.487,0.385371,65,32.56,41.79743,41.760715,0.035459306,3.1
UBNC,UB BANCORP,United States,985,16.76,USD,Financial Services,Banks—Regional,0.2116,0.25997,,0.00655,0.07095,1.06,29769000,5.01,0.222,28103252,6299000,64031000,10.748,91732000,15.458,99847872,131659600,15.811322,0.717,,,3.3540888,1.0842283,4.423,0.611413,18,9.75,17.588858,16.40257,0.01179941,1.34
BHWB,BLACKHAWK BANCORP INC,United States,328,35.5,USD,Financial Services,Banks—Regional,0.21722999,0.28672,18458000,0.010299999,0.103760004,3.25,49933000,14.977,0.189,49933000,10847000,58290000,17.285,33174000,33.139,119266152,92916216,10.923077,0.423,,,2.3885236,1.0712453,1.861,0.469565,38,19.8,36.33914,33.524284,0.012394366,1.26
UBOH,"United Bancshares, Inc.",United States,2870,30.05,USD,Financial Services,Banks—Regional,0.25068,0.30228,26466000,0.013350001,0.1249,5.06,54935000,16.774,-0.227,53842000,13771000,119553000,36.459,20209000,34.181,98527640,1783031,5.938735,-0.532,,,1.7935313,0.87914336,0.032,0.842248,37.71,18.32,31.74,30.668571,0.017419884,2.19
CIZN,Citizens Holding Company,United States,16720,17.76,USD,Financial Services,Banks—Regional,0.17653999,0.2212,16548000,0.00555,0.06809,1.37,43435000,7.788,0.14,42109000,7668000,51676000,9.236,200339008,19.058,99372888,256428864,12.963504,0.635,,,2.2878528,0.9318921,5.904,0.083695,27.88,17,17.884571,18.908072,0.05354155,4.32
ARBV,AMERICAN RIVIERA BANK,United States,1923,19.35,USD,Financial Services,Banks—Regional,0.27521,0.38509998,,0.0105,0.12636,1.718,39148000,7.693,0.442,33402000,10774000,233502000,46.791,,16.86,26586708,-137937824,11.263097,1.282,,,0.67913324,1.1476868,-3.523,0.959117,20,11.2,19.427713,18.991785,,
KISB,KISH BANCORP INC,United States,185,38,USD,Financial Services,Banks—Regional,0.20633,0.25098,7508308,0.00794,0.11971,3.12,38963540,15.49,0.197,38963539,8039287,34852092,13.389,133114696,26.877,99018880,183694384,12.179487,0.349,,,2.5413215,1.4138483,4.715,0.151795,40,27.75,37.58457,33.267357,0.026842104,3.34
SSBI,Summit State Bank,United States,6993,16.75,USD,Financial Services,Banks—Regional,0.34915,0.49583,,0.01495,0.17438,1.88,37511000,6.18,0.435,32609000,13097000,56143000,9.25,54384000,12.441,101665800,98246160,8.9095745,0.758,,,2.710293,1.3463548,2.619,0.856912,18.25,10.25,16.352858,16.057142,0.029375764,
CYVF,CRYSTAL VALLEY FINANCIAL CORP,United States,414,64,USD,Financial Services,Banks—Regional,0.37098,0.44502997,,0.01774,0.14997,7.972,31471260,21.488,0.078,30920565,11675280,82375656,56.86,60551324,57.706,98961280,70171104,8.028098,0.235,,,3.144497,1.1090701,2.23,0.272189,64,45,63.58457,61.0035,0.0246875,2.11
NODB,NORTH DALLAS BK & TST CO DALLAS,United States,46,75.05,USD,Financial Services,Banks—Regional,0.24416,0.31146,,0.00703,0.05869,3.57,37587976,14.621,0.092,37587975,9177626,268183344,104.391,,62.82,94978784,-68441576,21.02241,0.095,,,2.5268395,1.1946833,-1.821,0.466847,83.5,72,77.36,79.46881,0.01332445,1.11
FABP,FARMERS BANCORP FRANKFORT INDS,United States,1106,47.75,USD,Financial Services,Banks—Regional,0.27335,0.42751,2945000,0.01442,0.13742,1.589,13415000,5.812,0.062,12660000,3667000,12691000,5.498,21237000,11.855,99572120,117009824,30.050346,0.05,,,7.4224467,4.0278363,8.722,0.465217,47.75,35.51,45.83857,44.9285,,2.76
PBHC,"Pathfinder Bancorp, Inc.",United States,2937,16.5,USD,Financial Services,Banks—Regional,0.21591,0.2796,11839000,0.00619,0.07932,1.238,34338000,7.519,0.108,33421000,5691000,51691000,11.568,129033000,22.43,75139184,147280288,13.327948,0.275,,,2.1882224,0.7356219,4.289,0.096195,16.93,9.78,16.206572,15.360071,0.015537601,1.69
HARL,HARLEYSVILLE FINANCIAL CORP,United States,1168,25.25,USD,Financial Services,Banks—Regional,0.3025,0.40892,,0.00892,0.09603,2,24995000,6.667,0.023,24657000,7561000,220822000,58.993,95043000,21.497,94515800,-31862036,12.625,0.141,,,3.7813883,1.1745825,-1.275,0.416304,27,20.5,25.220285,24.845928,0.043168318,4.16
FBTT,FIRST BANKERS TRUSTSHARES INC,United States,779,30.6,USD,Financial Services,Banks—Regional,0.24593,0.32298002,,0.00726,0.07885,2.46,30850000,10.002,-0.024,31037000,7587000,,,189326000,31.947,94855408,286506208,12.439024,-0.123,,,3.0747297,0.9578364,9.287,0.209252,32.25,24,31.066856,31.422358,0.022875816,1.9
BBBK,BAKER BOWYER BANCORP,United States,43,70,USD,Financial Services,Banks—Regional,0.1424,0.18438,,0.00692,0.08028,3.774,33940000,26.431,0.025,33808000,4781000,158431008,123.64,22924000,47.976,86630600,-45809560,18.54796,-0.087,,,2.552463,1.4590628,-1.35,0.302401,74.5,62,69.24,71.03157,0.046834346,4.47
MCBK,MADISON COUNTY FINANCIAL INC,United States,65,33.25,USD,Financial Services,Banks—Regional,0.36223,0.44945,8629000,0.015310001,0.08492,2.55,18596000,7.349,0.176,18596000,6701000,7819000,3.111,52800000,32.285,92106488,136728864,13.039216,0.083,,,4.953027,1.0298901,7.353,0.192934,42.98,27.61,33.082573,33.120644,0.015939848,1.6
JFBC,JEFFERSONVILLE BANCORP,United States,1403,21.85,USD,Financial Services,Banks—Regional,0.2343,0.26835,4584000,0.00853,0.06652,1.136,20529000,4.847,-0.013,20529000,4810000,121474000,28.687,574000,17.577,92523824,-44678912,19.234154,0.152,,,4.5069814,1.2431018,-2.176,0.423369,22,15.31,20.402857,18.961428,0.027459955,3.53
CNBB,CNB COMMUNITY BANCORP INC,United States,362,43,USD,Financial Services,Banks—Regional,0.25913998,0.32790002,,0.01248,0.14920999,4.4,35706000,16.979,0.068,35133000,9253000,98336000,46.567,22468000,31.117,91364248,15484618,9.772727,0.038,,,2.5587926,1.3818812,0.434,0.4015,45.2,30,43.619446,41.81042,0.023953488,
FMBM,F&M BANK CORP,United States,623,28.2,USD,Financial Services,Banks—Regional,0.26268,0.31388,17889000,0.01244,0.12111,3.325,43399000,13.562,0.411,39974000,11138000,104268000,32.508,32998000,28.988,90450376,27875704,8.481203,2.197,,,2.0841582,0.97281635,0.642,0.580522,29.7,18.65,28.524286,28.593857,0.03687943,3.49
CZBC,CITIZENS BANCORP(CORVALLIS OREG,United States,325,16.86,USD,Financial Services,Banks—Regional,0.30426002,0.4068,,0.010190001,0.10366,1.072,33432000,5.907,1.838,23549000,9920000,160306000,26.924,50385000,15.852,91086824,-7596453,15.7276125,8.71,,,2.72454,1.0635883,-0.227,0.464766,18.49,13.56,16.907429,17.301214,0.021352313,2.61
FDVA,FREEDOM BANK OF VIRGINIA,United States,2420,12.45,USD,Financial Services,Banks—Regional,0.25858,0.32252997,,,,1.242,38996844,5.355,0.227,33421724,10083738,50029432,6.848,27462964,10.35,90983600,70579688,10.024155,0.722,14.821429,,2.3331015,1.2028985,1.81,1.098476,13.25,7.18,12.6591425,11.846571,,
SOMC,SOUTHERN MICHIGAN BANCORP INC,United States,1942,19.5,USD,Financial Services,Banks—Regional,0.25320998,0.30535,,0.00941,0.10329001,1.947,35389000,7.691,0.403,32476000,8961000,140659008,30.783,48464000,19.663,90545520,-6975839,10.0154085,1.041,,,2.558578,0.9917103,-0.197,0.519586,21.5,14.5,19.43,18.765429,0.023846153,2.5
DIMC,DIMECO INC,United States,1117,36,USD,Financial Services,Banks—Regional,0.29454002,0.34338,,0.01138,0.10532,3.831,32736000,13.066,0.218,31156000,9642000,27438000,10.902,84221000,38.004,89546040,146065024,9.397024,0.427,,,2.7353995,0.94726866,4.462,0.371055,37.4,31.55,36.24,36.017,0.03722222,3.19
HONT,HONAT BANCORP INC,United States,109,124,USD,Financial Services,Banks—Regional,0.33383,0.41769,,,,6.415,34988000,24.143,0.178,31660000,11680000,123564000,85.265,626000,77.488,84086880,87163104,19.329697,0.415,,,2.4033062,1.6002479,2.491,-0.662183,145,115,125.085144,126.08929,0.015,1.49
NWYF,NORTHWAY FINANCIAL INC,United States,803,32,USD,Financial Services,Banks—Regional,0.21316,0.25649,,0.00821,0.09174,3.102,40040000,14.551,0.708,35943000,8535000,162360992,59.005,107572000,34.817,88052800,31200062,10.315926,,,,2.1991208,0.9190912,0.779,0.733152,32.97,21.7,32.04343,31.160715,0.0109375,2.42
UBCP,"United Bancorp, Inc.",United States,8756,14.99,USD,Financial Services,Banks—Regional,0.31994,0.36106,10124000,0.01228,0.1299,1.438,27480000,5.03,0.108,26472000,8312000,86349000,14.866,47961000,11.488,89441728,48739168,10.4242,0.304,10.060403,1.67,3.2547936,1.3048398,1.774,0.431768,16.82,11.78,14.607715,14.598286,0.03797468,4.18
JUVF,JUNIATA VALLEY FINANCIAL CORP,United States,1178,16.5,USD,Financial Services,Banks—Regional,0.25096,0.29153,7059000,0.00838,0.08269,1.227,24701000,4.889,0.12,24046000,6199000,23387000,4.671,59179000,14.495,82610552,118402464,13.4474325,0.575,,,3.3444214,1.1383235,4.793,0.295652,19.9,15.7,16.838572,16.69093,0.051014494,4.65
LSBK,"Lake Shore Bancorp, Inc.",United States,2940,14.9,USD,Financial Services,Banks—Regional,0.24634,0.29846,5730000,0.00827,0.064959995,0.929,22388000,3.771,0.224,21299000,5515000,51960000,9.16,28423000,15.132,86292008,62513140,16.03875,1.309,,,3.8543866,0.98466825,2.792,0.623503,16,11.84,14.901714,14.881429,0.034228187,2.71
AQFH,AQUESTA FINANCIAL HOLDING,United States,1153,19.5,USD,Financial Services,Banks—Regional,0.29573,0.38185,,,,1.193,23352000,4.263,0.586,20664675,6906000,,,,10.476,85216168,112450088,16.345348,1.865,,,3.649202,1.8613975,4.815,0.576086,21.5,9.5,19.591429,16.647577,0.006153846,0.98
CFCX,CENTRIC FINANCIAL CORPORATION,United States,1037,9.51,USD,Financial Services,Banks—Regional,0.29327,0.38248003,,0.01134,0.13312,1.3,38020000,4.441,0.528,34264000,11150000,52223000,6.179,81070000,10.434,83178840,111085512,7.315385,1.358,,,2.1877654,0.91144335,2.922,0.567934,9.85,6.85,9.603056,9.517063,,
LFGP,LEDYARD FINANCIAL GROUP INC,United States,1590,24.96,USD,Financial Services,Banks—Regional,0.22895999,0.25757,,0.01089,0.110089995,2.181,31726336,9.966,0.207,29130569,7264241,,,19430924,20.925,82944824,103176864,11.444291,0.196,,,2.614384,1.1928315,3.252,0.651963,27.25,16.01,25.428572,25.244,0.030448718,3.38
UNIB,UNIVERSITY BANCORP,United States,1020,16.1,USD,Financial Services,Banks—Regional,0.20913,0.29674998,-21732202,0.0668,0.61482,0.63,133904032,26.046,0.536,133904035,27702816,4041013,0.848,12569394,6.446,83798888,84808168,25.555557,,,,0.625813,2.497673,0.633,0.446681,16.45,8.75,15.521714,15.165143,0.00678934,
FFBW,"FFBW, Inc.",United States,11518,11.74,USD,Financial Services,Banks—Regional,0.1904,0.24805,2755000,0.0068,0.02093,0.299,10998000,1.593,0.364,10129000,2094000,63326000,9.559,7500000,14.759,84503344,18632886,39.264214,0.646,,,7.6835194,0.7954468,1.694,0.602258,11.79,8.73,11.5776,11.358164,,
WBBW,WESTBURY BANCORP INC,United States,4135,28.85,USD,Financial Services,Banks—Regional,0.2582,0.35849997,,0.01015,0.11281,1.892,35584000,14.531,0.099,32225000,9188000,,,,26.125,80022400,74664784,15.248415,0.292,,,2.248831,1.1043062,2.098,0.521288,29.5,19.5,28.662857,28.532843,,
KTHN,KATAHDIN BANKSHARES CORP,United States,348,23.3,USD,Financial Services,Banks—Regional,0.30622,0.35452,,0.01153,0.14441,3.223,34737000,10.54,0.191,33337000,10637000,25080000,7.595,11038000,23.874,77930576,61412540,7.229289,0.89,,,2.2434459,0.97595704,1.768,0.597282,24.73,17,23.245142,22.1925,0.020425532,2.64
PBNC,PB FINL CORP,United States,212,35.55,USD,Financial Services,Banks—Regional,0.39591998,0.54806,7325447,0.01278,0.121520005,2.58,17196524,7.809,0.166,17196525,6808484,63239616,28.956,68703424,21.771,77641552,82690544,13.77907,0.092,,,4.514956,1.6329061,4.809,,36.5,34.51,35.524,35.139927,,
MGYR,"Magyar Bancorp, Inc.",United States,25932,10.85,USD,Financial Services,Banks—Regional,0.16946,0.28583,6077000,0.00589,0.07261,0.716,24637000,4.239,0.373,21464000,4175000,43199000,7.434,49199000,10.237,63046640,84445072,15.153631,3.938,,,2.5590227,1.0598809,3.428,0.338586,12.325962,6.601147,10.512857,10.936766,,
PKKW,PARKWAY ACQUISITION CORP,United States,2926,12.5,USD,Financial Services,Banks—Regional,0.20989001,0.28484,5996000,0.00832,0.085159995,0.997,34518000,5.706,0.203,32412000,7245000,82314000,13.705,10623000,13.999,75628496,2484335,12.537613,1.098,,,2.190987,0.892921,0.072,0.670305,12.75,8.4,12.319715,11.853693,0.02105263,
PBNK,PINNACLE BANK GILROY CA,United States,2406,13.9,USD,Financial Services,Banks—Regional,0.23332001,0.33613998,,,,0.937,27117000,5.088,0.651,21945000,6327000,,,,,73507504,71404656,14.8345785,1.227,,,2.7107534,,2.633,0.932221,13.94,6.95,13.556286,13.160286,,
EMCF,Emclaire Financial Corp,United States,1840,27.42,USD,Financial Services,Banks—Regional,0.25718,0.32833,17513000,0.007929999,0.09211001,2.76,32553000,11.987,0.117,30201000,8182000,53998000,19.843,33519000,31.848,74615576,58560328,9.934783,0.495,,,2.292126,0.8609646,1.799,0.445414,36.4,23,27.879715,28.18443,0.043907795,3.93
PTBS,POTOMAC BANCSHARES INC,United States,1607,17.25,USD,Financial Services,Banks—Regional,0.22885999,0.30115,,,,1.172,25124000,6.077,0.283,22153000,5750000,,,,13.259,71308224,65107524,14.71843,1.097,,,2.8382514,1.3010031,2.591,0.622915,17.45,9.66,16.817142,14.721214,0.016811594,2.2
IROQ,"IF Bancorp, Inc.",United States,931,23.4,USD,Financial Services,Banks—Regional,0.22152,0.31388,6821000,0.00801,0.07028,1.875,25844000,8.519,0.235,22970000,5725000,35756000,11.75,33701000,27.434,75824888,67936648,12.48,0.926,,,2.9339454,0.8529562,2.629,0.817934,23.5,15.15,22.605429,22.258429,0.012925464,1.14
PMHG,PRIME MERIDIAN HLDG CO,United States,1195,22.51,USD,Financial Services,Banks—Regional,0.29767,0.39883,3853000,0.009509999,0.10231,1.914,20076000,6.437,0.61,17712000,5976000,142791008,45.672,5289000,19.563,70376840,-65593096,11.760711,2.12,,,3.505521,1.1506416,-3.267,0.910869,24,13.95,22.567715,21.539536,0.006219458,0.54
BCOW,"1895 Bancorp of Wisconsin, Inc.",United States,24585,10.8,USD,Financial Services,Banks—Regional,0.067729995,0.12104,6063000,0.00237,0.02162,0.33,19283000,3.131,-0.104,19101000,1306000,147375008,23.009,63689000,12.806,52324272,-13549016,32.727272,,,,2.7134924,0.8433547,-0.703,0.793333,12.651976,6.895897,10.819115,10.975495,,
VBFC,Village Bank and Trust Financia,United States,654,46.3,USD,Financial Services,Banks—Regional,0.31101,0.42278,14799000,0.017970001,0.23175,7.893,37147000,25.404,0.733,32688000,11553000,35903000,24.477,32836000,37.863,67912840,,5.865957,3.34,,,1.8282187,1.2228297,,0.806311,62.1,29.5,47.15914,45.422356,,
SEBC,SOUTHEASTERN BANKING CORP,United States,98,22,USD,Financial Services,Banks—Regional,0.33446997,0.42096,,,,2.079,21500684,6.821,0.213,19534684,7191278,,,,20.682,68846576,69237720,10.58201,0.634,,,3.2020645,1.0637269,3.22,0.264737,22,16.56,21.634285,20.34007,0.02727273,2.54
BOTJ,Bank of the James Financial Gro,United States,11754,13.67,USD,Financial Services,Banks—Regional,0.18886,0.27795,12816000,0.00808,0.10581,1.218,37133000,7.792,0.228,33573000,7013000,123289000,26.007,10029000,13.733,65032564,-46890800,11.223316,1.453,,,1.7513415,0.9954125,-1.263,1.183406,19.681818,8.6,14.456285,14.705818,0.018214285,1.81
ASRV,AmeriServ Financial Inc.,United States,17667,4,USD,Financial Services,Banks—Regional,0.10492,0.14648,9320000,0.00427,0.05198,0.309,52982000,3.105,0.108,50267000,5559000,62234000,3.645,74404000,6.171,68276000,79104000,12.944984,0.204,,,1.2886641,0.6481932,1.493,0.933297,5.34,2.65,3.8385713,3.9742856,0.026109662,2.08
FSFG,"First Savings Financial Group, ",United States,49929,27.29,USD,Financial Services,Banks—Regional,0.21549,0.31228,-1067000,0.0336,0.36222,21.422,236442000,99.9,1.647,172434000,50952000,39235000,16.563,445257984,73.05,64814572,577831616,1.273924,,3.087104,,0.27412462,0.37357974,2.444,0.879891,29.81,14.99,27.204857,24.602333,0.024253074,1.11
CBKM,CONSUMERS BANCORP INC,United States,1050,21,USD,Financial Services,Banks—Regional,0.29762,0.35889,,0.011419999,0.13502,2.848,30199000,10.013,0.177,30199000,8988000,24354000,8.043,30253000,22.318,63590100,71003152,7.373595,0.254,,,2.1057022,0.9409445,2.351,0.652292,22,15.15,19.698286,19.573643,0.026136363,2.8
CZBT,CITIZENS BANCORP VA INC,United States,892,26,USD,Financial Services,Banks—Regional,0.307,0.36796,5306098,0.011089999,0.08846,2.329,16351508,7.588,-0.003,16351508,5019957,62356000,29.089,9581000,27.208,60113300,5060947,11.1635895,0.023,,,3.6763153,0.9556013,0.31,0.838043,29,23.3,27.660572,26.317358,0.034285713,3.61
